session_id,customer_id,session_start_ts,session_duration_sec,pages_viewed,added_to_cart_flag,checkout_started_flag,device_type
240648,28279,2026-01-17T12:52:48.896Z,683,3,1,0,Web
240661,27188,2025-12-07T12:52:48.896Z,772,11,0,1,iOS
240667,28968,2025-12-07T12:52:48.896Z,555,4,1,1,Android
240670,2306,2025-12-02T12:52:48.896Z,685,4,1,0,Web
240678,1516,2025-11-13T12:52:48.896Z,714,9,0,0,iOS
240680,1495,2025-04-16T12:52:48.896Z,1157,3,0,0,Web
240690,36536,2025-04-27T12:52:48.896Z,537,7,1,0,iOS
240701,28506,2025-12-02T12:52:48.896Z,240,11,0,0,Web
240706,8046,2026-01-12T12:52:48.896Z,756,6,0,1,iOS
240707,5925,2025-10-08T12:52:48.896Z,714,11,0,0,Web
240710,16449,2025-11-01T12:52:48.896Z,490,10,0,0,Web
240726,1812,2025-07-06T12:52:48.896Z,970,4,0,0,Web
240727,22345,2026-02-26T12:52:48.896Z,758,9,0,0,iOS
240729,15448,2025-03-14T12:52:48.896Z,1172,2,0,0,iOS
240733,336,2025-11-23T12:52:48.896Z,868,2,0,0,iOS
240734,43181,2026-02-24T12:52:48.896Z,688,5,0,0,Web
240745,27025,2025-09-03T12:52:48.896Z,912,4,0,0,Android
240752,562,2025-12-11T12:52:48.896Z,590,6,1,0,iOS
240753,22016,2025-10-04T12:52:48.896Z,457,2,1,0,iOS
240756,30396,2026-02-16T12:52:48.896Z,271,2,0,0,iOS
240762,2401,2025-10-22T12:52:48.896Z,552,7,0,0,Android
240767,17493,2025-09-28T12:52:48.896Z,1033,7,1,0,Web
240780,44379,2025-11-13T12:52:48.896Z,870,5,0,0,Android
240783,43864,2025-05-15T12:52:48.896Z,656,1,1,0,Android
240784,23406,2025-12-20T12:52:48.896Z,1181,1,0,0,Web
240786,4202,2025-12-30T12:52:48.896Z,891,8,0,0,Web
240787,31247,2025-06-25T12:52:48.896Z,820,9,1,0,Android
240795,32867,2025-05-16T12:52:48.896Z,810,7,0,0,Android
240796,8359,2025-05-03T12:52:48.896Z,1107,8,0,0,Web
240797,8983,2025-06-23T12:52:48.896Z,1052,9,1,0,Android
240799,21713,2025-06-02T12:52:48.896Z,740,6,0,0,Web
240810,27229,2026-02-25T12:52:48.896Z,1021,5,0,0,iOS
240831,16279,2025-08-24T12:52:48.896Z,776,4,0,1,iOS
240836,12493,2025-10-04T12:52:48.896Z,1127,1,1,1,iOS
240848,40763,2026-01-07T12:52:48.896Z,243,2,0,1,Web
240859,15289,2025-08-24T12:52:48.896Z,496,2,0,0,Android
240860,36077,2025-03-04T12:52:48.896Z,395,3,0,1,Android
240876,19641,2026-02-19T12:52:48.896Z,59,6,0,0,Android
240877,26946,2026-01-01T12:52:48.896Z,650,2,0,0,iOS
240905,47243,2025-09-22T12:52:48.896Z,820,4,0,0,Android
240917,3188,2025-03-30T12:52:48.896Z,61,11,0,0,iOS
240929,8190,2025-12-22T12:52:48.896Z,1129,5,0,1,Web
240934,8604,2025-10-24T12:52:48.896Z,539,8,1,0,iOS
240943,44464,2025-10-17T12:52:48.896Z,624,2,1,0,Android
240944,25147,2025-10-24T12:52:48.896Z,661,5,0,0,iOS
240946,7395,2025-03-02T12:52:48.896Z,614,8,0,1,iOS
240964,20677,2025-03-15T12:52:48.896Z,1089,7,0,0,iOS
240995,13853,2025-12-02T12:52:48.896Z,1192,5,0,1,iOS
240996,48328,2026-02-01T12:52:48.896Z,1199,10,0,1,iOS
241001,5526,2025-06-04T12:52:48.896Z,438,7,0,1,iOS
241004,11216,2025-11-20T12:52:48.896Z,625,3,0,0,iOS
241015,7782,2025-09-28T12:52:48.896Z,73,10,0,0,Android
241024,48269,2025-06-29T12:52:48.896Z,56,4,0,0,iOS
241036,14829,2026-02-22T12:52:48.896Z,1022,6,0,1,Android
241042,27716,2025-07-13T12:52:48.896Z,250,3,0,1,Web
241043,23689,2025-03-15T12:52:48.896Z,735,2,0,0,Web
241044,22583,2025-12-21T12:52:48.896Z,423,1,1,0,Web
241048,19370,2025-09-16T12:52:48.896Z,552,5,0,0,iOS
241060,39718,2025-04-12T12:52:48.896Z,480,6,0,0,iOS
241063,36564,2025-09-24T12:52:48.896Z,282,3,1,0,Android
241065,37373,2025-08-31T12:52:48.896Z,818,6,0,0,Web
241072,45305,2026-02-06T12:52:48.896Z,503,8,0,0,Android
241078,29648,2025-03-15T12:52:48.896Z,360,4,0,0,Android
241081,45341,2025-11-11T12:52:48.896Z,97,10,0,0,iOS
241093,38995,2026-01-12T12:52:48.896Z,463,9,1,0,Web
241098,43528,2025-08-05T12:52:48.896Z,1093,3,0,0,iOS
241112,39639,2025-08-30T12:52:48.896Z,860,5,0,1,Android
241119,27779,2025-07-05T12:52:48.896Z,574,3,0,1,Android
241128,9512,2025-07-26T12:52:48.896Z,25,4,0,0,iOS
241131,20592,2025-06-25T12:52:48.896Z,44,2,1,0,Web
241143,43208,2025-05-12T12:52:48.896Z,725,7,0,0,Web
241147,41060,2025-03-02T12:52:48.896Z,744,10,1,0,Android
241155,18658,2025-09-24T12:52:48.896Z,616,1,0,1,iOS
241161,46130,2025-07-15T12:52:48.896Z,1105,3,0,0,iOS
241167,9684,2025-05-25T12:52:48.896Z,303,10,0,0,Android
241168,358,2025-04-24T12:52:48.896Z,939,3,0,0,Android
241173,11617,2025-09-19T12:52:48.896Z,487,5,0,1,Web
241183,36377,2025-08-29T12:52:48.896Z,22,7,0,1,Web
241188,40763,2026-02-27T12:52:48.896Z,1109,10,0,0,Web
241190,22292,2025-03-10T12:52:48.896Z,900,10,1,0,iOS
241197,11874,2025-07-31T12:52:48.896Z,1044,4,0,0,Web
241210,21150,2025-03-15T12:52:48.896Z,617,8,0,0,iOS
241218,34726,2025-07-21T12:52:48.896Z,1002,3,1,0,Android
241224,41242,2025-08-07T12:52:48.896Z,832,3,0,1,iOS
241234,22660,2025-03-04T12:52:48.896Z,1170,10,0,1,Android
241235,879,2025-10-01T12:52:48.896Z,560,9,1,0,Web
241243,26987,2025-11-12T12:52:48.896Z,27,7,0,0,Android
241255,49591,2025-03-23T12:52:48.896Z,566,8,0,0,Android
241263,17584,2026-01-17T12:52:48.896Z,1155,6,0,0,Android
241267,18815,2025-03-25T12:52:48.896Z,127,6,1,0,iOS
241281,6325,2025-09-22T12:52:48.896Z,189,7,0,0,Web
241286,26525,2025-06-12T12:52:48.896Z,991,9,0,1,Web
241287,11825,2025-03-31T12:52:48.896Z,193,3,1,1,iOS
241297,49126,2025-11-02T12:52:48.896Z,608,8,0,0,iOS
241299,10812,2025-08-03T12:52:48.896Z,558,11,0,0,iOS
241307,26366,2025-11-10T12:52:48.896Z,605,9,1,0,Web
241310,20113,2025-12-20T12:52:48.896Z,991,11,0,0,Web
241319,31400,2025-06-05T12:52:48.896Z,1020,1,0,0,iOS
241320,2795,2025-07-11T12:52:48.896Z,1016,7,0,0,Web
241321,9472,2025-05-26T12:52:48.896Z,529,3,1,0,Web
241334,24996,2025-05-28T12:52:48.896Z,584,10,0,0,Web
241349,27115,2025-07-24T12:52:48.896Z,959,5,0,0,Android
241355,45273,2025-09-17T12:52:48.896Z,575,10,0,0,iOS
241362,12664,2025-03-12T12:52:48.896Z,101,1,0,0,Web
241364,44540,2025-07-27T12:52:48.896Z,106,11,0,0,iOS
241375,6251,2025-03-22T12:52:48.896Z,59,7,1,0,Web
241381,43916,2025-07-14T12:52:48.896Z,1119,3,0,0,iOS
241399,46968,2025-11-21T12:52:48.896Z,882,10,0,0,Android
241400,26381,2026-02-14T12:52:48.896Z,635,1,1,0,Android
241407,26235,2025-05-27T12:52:48.896Z,675,3,0,0,iOS
241410,11864,2025-03-28T12:52:48.896Z,77,9,0,1,Web
241412,46338,2025-03-25T12:52:48.896Z,344,5,1,0,iOS
241427,8918,2025-05-03T12:52:48.896Z,596,1,1,0,Android
241430,45642,2025-09-03T12:52:48.896Z,356,6,0,0,Android
241465,38210,2026-01-26T12:52:48.896Z,495,6,0,0,iOS
241473,35418,2026-01-15T12:52:48.896Z,814,11,0,0,Web
241480,47265,2025-08-16T12:52:48.896Z,1007,2,0,0,iOS
241487,27127,2025-10-05T12:52:48.896Z,850,10,0,0,iOS
241491,5732,2025-06-10T12:52:48.896Z,992,7,0,1,Android
241492,35140,2025-08-01T12:52:48.896Z,314,4,0,0,Web
241493,7654,2025-06-05T12:52:48.896Z,1075,3,0,1,Android
241505,16944,2025-11-05T12:52:48.896Z,314,7,0,1,iOS
241509,27777,2025-04-17T12:52:48.896Z,497,4,1,0,iOS
241511,41214,2026-01-05T12:52:48.896Z,934,10,0,1,Android
241513,35074,2026-01-15T12:52:48.896Z,889,11,0,0,Android
241519,47058,2026-02-08T12:52:48.896Z,390,1,1,0,iOS
241520,17495,2025-07-30T12:52:48.896Z,459,3,0,0,iOS
241540,34462,2025-11-21T12:52:48.896Z,195,4,0,0,iOS
241547,45948,2025-10-23T12:52:48.896Z,860,4,0,0,iOS
241549,22301,2025-12-07T12:52:48.896Z,78,3,0,0,Web
241553,43842,2026-02-03T12:52:48.896Z,511,4,1,1,Web
241554,33811,2025-06-27T12:52:48.896Z,581,7,0,0,Android
241556,15122,2025-08-03T12:52:48.896Z,62,3,0,0,Android
241565,14031,2025-10-16T12:52:48.896Z,29,4,0,0,Android
241570,8292,2025-12-17T12:52:48.896Z,1163,8,0,0,Web
241574,12114,2025-11-19T12:52:48.896Z,953,4,1,0,iOS
241577,49777,2025-11-09T12:52:48.896Z,347,8,0,0,Android
241585,22827,2025-07-14T12:52:48.896Z,545,7,1,0,Android
241587,8595,2025-04-13T12:52:48.896Z,996,6,0,0,Android
241603,32509,2025-06-10T12:52:48.896Z,570,3,1,0,Web
241612,3206,2025-06-15T12:52:48.896Z,163,6,0,1,iOS
241627,49891,2026-02-22T12:52:48.896Z,52,7,0,0,Web
241630,38321,2025-03-29T12:52:48.896Z,300,7,0,0,Android
241632,21536,2025-03-25T12:52:48.896Z,72,6,1,0,Android
241633,1355,2025-03-23T12:52:48.896Z,36,5,1,1,Web
241637,14547,2025-06-10T12:52:48.896Z,560,5,1,0,Web
241643,28013,2025-09-09T12:52:48.896Z,78,6,1,1,Android
241658,8591,2025-06-05T12:52:48.896Z,358,1,1,0,Android
241662,48282,2026-01-05T12:52:48.896Z,418,6,0,1,Android
241664,2034,2025-03-06T12:52:48.896Z,88,10,0,0,iOS
241671,29961,2025-08-16T12:52:48.896Z,334,6,0,0,Web
241676,28471,2025-11-08T12:52:48.896Z,139,6,0,0,iOS
241686,43714,2025-10-26T12:52:48.896Z,961,7,1,1,Android
241691,15691,2025-10-27T12:52:48.896Z,215,9,1,0,iOS
241699,26063,2025-11-19T12:52:48.896Z,381,7,1,0,Android
241706,31353,2025-08-29T12:52:48.896Z,650,11,1,0,iOS
241708,26337,2025-08-15T12:52:48.896Z,944,5,1,0,Android
241709,9158,2025-07-14T12:52:48.896Z,22,6,0,0,Web
241712,5252,2025-10-25T12:52:48.896Z,880,8,0,0,Android
241717,6957,2025-11-29T12:52:48.896Z,220,11,0,1,iOS
241722,9093,2025-03-31T12:52:48.896Z,325,5,1,0,Web
241744,37577,2025-04-13T12:52:48.896Z,210,9,0,0,Android
241745,13474,2025-05-24T12:52:48.896Z,543,11,0,0,Web
241747,30982,2026-01-21T12:52:48.896Z,954,5,0,0,Web
241766,20216,2025-06-25T12:52:48.896Z,1064,7,0,0,Web
241769,3960,2025-11-13T12:52:48.896Z,464,10,0,0,iOS
241776,26570,2025-03-31T12:52:48.896Z,819,1,0,0,Android
241777,48558,2025-04-01T12:52:48.896Z,971,11,0,0,iOS
241779,40776,2025-09-22T12:52:48.896Z,962,2,0,0,Android
241781,44269,2025-03-02T12:52:48.896Z,158,11,0,0,Web
241808,47182,2025-06-26T12:52:48.896Z,1098,1,0,0,Web
241819,28377,2025-12-02T12:52:48.896Z,1005,11,0,1,Web
241821,28813,2025-11-30T12:52:48.896Z,323,4,0,1,Android
241823,12005,2025-09-22T12:52:48.896Z,590,6,1,0,Android
241831,39381,2026-02-05T12:52:48.896Z,119,7,1,0,Web
241836,6316,2025-12-26T12:52:48.896Z,1100,11,0,0,Android
241845,48282,2025-10-01T12:52:48.896Z,105,8,0,0,iOS
241846,39779,2025-08-24T12:52:48.896Z,245,3,0,1,iOS
241848,28353,2025-03-20T12:52:48.896Z,581,4,0,1,Web
241849,40545,2025-12-11T12:52:48.896Z,823,7,1,1,Android
241852,28866,2025-05-27T12:52:48.896Z,460,11,1,0,Web
241853,14234,2026-01-18T12:52:48.896Z,442,5,0,0,Web
241872,37958,2025-06-29T12:52:48.896Z,973,2,0,0,iOS
241873,36327,2025-06-21T12:52:48.896Z,271,3,0,0,iOS
241876,47157,2025-10-05T12:52:48.896Z,191,1,0,0,Web
241883,17111,2025-11-14T12:52:48.896Z,1083,8,1,0,Web
241884,43864,2026-02-28T12:52:48.896Z,207,6,0,0,Web
241903,10052,2025-05-11T12:52:48.896Z,129,5,0,0,iOS
241913,35820,2025-12-02T12:52:48.896Z,1179,10,0,0,Web
241919,29719,2025-05-10T12:52:48.896Z,343,4,0,0,Web
241927,22161,2025-09-07T12:52:48.896Z,930,8,0,0,Android
241934,543,2025-12-07T12:52:48.896Z,318,4,0,0,Android
241935,44440,2026-01-08T12:52:48.896Z,1176,4,0,0,Android
241940,25883,2026-01-19T12:52:48.896Z,609,9,0,1,Android
241943,1341,2025-06-27T12:52:48.896Z,704,2,0,0,iOS
241947,23154,2025-05-16T12:52:48.896Z,68,1,1,0,Android
241961,33092,2025-03-14T12:52:48.896Z,797,5,0,0,Android
241969,39510,2025-04-29T12:52:48.896Z,1117,7,1,0,iOS
241976,40333,2025-03-24T12:52:48.896Z,777,8,1,0,Android
241982,9627,2025-07-27T12:52:48.896Z,21,9,0,0,Android
241999,2829,2025-04-25T12:52:48.896Z,529,10,0,0,Android
242004,20968,2025-03-05T12:52:48.896Z,359,8,0,0,Web
242005,1651,2025-11-10T12:52:48.896Z,35,8,0,0,Android
242013,39881,2025-12-24T12:52:48.896Z,1180,8,1,0,Android
242018,48468,2025-10-19T12:52:48.896Z,423,7,0,0,iOS
242021,6340,2025-08-02T12:52:48.896Z,1125,1,1,0,Android
242023,16665,2026-01-26T12:52:48.896Z,690,11,0,0,iOS
242024,996,2025-09-26T12:52:48.896Z,544,2,1,0,Android
242032,19120,2025-12-17T12:52:48.896Z,748,6,1,1,iOS
242035,33125,2025-04-02T12:52:48.896Z,188,1,1,0,iOS
242063,44358,2025-06-08T12:52:48.896Z,404,4,0,0,iOS
242064,29880,2025-07-04T12:52:48.896Z,808,5,0,1,iOS
242086,14648,2025-10-31T12:52:48.896Z,595,2,1,0,iOS
242088,31309,2025-03-29T12:52:48.896Z,36,4,0,1,Web
242089,44209,2025-09-01T12:52:48.896Z,664,4,1,0,Android
242092,17280,2026-01-12T12:52:48.896Z,996,10,0,0,iOS
242105,45336,2025-05-09T12:52:48.896Z,432,8,0,1,Android
242119,41779,2025-09-21T12:52:48.896Z,302,5,0,0,iOS
242121,44379,2025-05-26T12:52:48.896Z,635,10,1,0,Android
242124,41471,2026-01-30T12:52:48.896Z,53,5,1,0,Android
242126,45305,2025-03-26T12:52:48.896Z,1181,3,0,1,Web
242140,49752,2025-08-20T12:52:48.896Z,138,9,0,0,Web
242142,24252,2025-12-01T12:52:48.896Z,241,6,0,0,Android
242152,4429,2025-03-13T12:52:48.896Z,790,5,1,1,iOS
242160,45328,2025-11-19T12:52:48.896Z,311,6,0,0,Android
242170,26845,2025-06-26T12:52:48.896Z,1133,8,0,0,Web
242172,30358,2025-10-03T12:52:48.896Z,45,4,0,0,iOS
242173,2359,2025-10-23T12:52:48.896Z,921,10,1,0,iOS
242178,7489,2025-10-14T12:52:48.896Z,966,11,0,0,iOS
242186,10987,2025-03-11T12:52:48.896Z,473,5,0,0,iOS
242194,17737,2025-10-26T12:52:48.896Z,606,8,0,0,iOS
242206,16609,2025-11-26T12:52:48.896Z,1147,11,0,0,Android
242207,42780,2025-03-23T12:52:48.896Z,734,9,0,0,Android
242210,5116,2026-02-14T12:52:48.896Z,1039,1,0,0,iOS
242211,9441,2026-02-06T12:52:48.896Z,22,2,0,0,Web
242228,9270,2025-03-09T12:52:48.896Z,183,8,0,0,Android
242232,14409,2025-10-30T12:52:48.896Z,349,1,0,1,iOS
242244,17464,2025-03-25T12:52:48.896Z,940,3,0,0,iOS
242250,14700,2026-02-23T12:52:48.896Z,172,2,1,0,Android
242251,23219,2025-07-04T12:52:48.896Z,628,4,0,0,Android
242253,35406,2025-09-28T12:52:48.896Z,339,2,1,0,Android
242259,29041,2025-11-27T12:52:48.896Z,1123,7,0,0,iOS
242264,24999,2025-07-04T12:52:48.896Z,1124,7,1,0,Web
242269,25964,2025-05-07T12:52:48.896Z,986,5,0,0,Android
242288,31556,2026-01-08T12:52:48.896Z,320,8,0,0,iOS
242289,39944,2025-08-21T12:52:48.896Z,766,1,0,1,iOS
242291,21661,2025-11-13T12:52:48.896Z,642,5,0,0,Web
242301,8301,2026-01-31T12:52:48.896Z,721,8,0,0,Android
242305,46309,2025-07-08T12:52:48.896Z,289,10,1,0,Android
242314,10284,2026-02-18T12:52:48.896Z,849,10,0,0,Web
242317,22183,2025-05-28T12:52:48.896Z,429,4,0,0,Android
242322,22815,2026-01-24T12:52:48.896Z,784,5,1,1,Android
242330,38263,2025-04-11T12:52:48.896Z,1100,2,0,0,iOS
242334,8350,2026-02-11T12:52:48.896Z,625,2,0,0,Web
242339,27521,2025-03-07T12:52:48.896Z,1081,11,0,1,Web
242349,336,2025-07-19T12:52:48.896Z,489,6,0,1,Web
242356,46128,2025-06-03T12:52:48.896Z,46,8,0,1,Android
242372,11956,2025-08-08T12:52:48.896Z,280,7,0,0,Web
242378,43512,2025-08-22T12:52:48.896Z,245,7,1,0,Android
242384,23723,2025-12-31T12:52:48.896Z,339,11,0,0,Web
242386,26428,2025-09-19T12:52:48.896Z,785,7,1,0,Android
242391,40032,2025-10-18T12:52:48.896Z,1004,3,0,0,Android
242395,49377,2026-01-26T12:52:48.896Z,570,6,0,1,Android
242397,35940,2025-07-06T12:52:48.896Z,218,3,0,0,Web
242415,558,2025-10-25T12:52:48.896Z,616,9,0,0,iOS
242446,28710,2025-10-14T12:52:48.896Z,1110,10,0,0,iOS
242452,28025,2025-12-15T12:52:48.896Z,200,8,1,0,Android
242459,24718,2025-05-27T12:52:48.896Z,401,3,1,0,Android
242463,40289,2025-04-27T12:52:48.896Z,1076,1,1,0,Android
242466,23304,2025-09-17T12:52:48.896Z,904,7,1,0,Web
242473,13523,2025-10-13T12:52:48.896Z,390,3,0,0,iOS
242478,46497,2025-06-10T12:52:48.896Z,433,10,0,0,Web
242484,48180,2025-05-25T12:52:48.896Z,153,11,0,0,Web
242485,12474,2025-10-27T12:52:48.896Z,511,4,0,0,iOS
242488,301,2025-06-25T12:52:48.896Z,656,1,0,0,iOS
242489,15286,2025-04-13T12:52:48.896Z,234,8,1,0,Android
242490,21724,2026-01-03T12:52:48.896Z,842,8,0,0,Web
242491,7879,2025-10-25T12:52:48.896Z,730,8,0,0,Android
242495,40975,2025-04-02T12:52:48.896Z,1061,4,0,0,iOS
242507,30810,2025-06-22T12:52:48.896Z,773,3,1,0,Android
242508,47755,2025-08-07T12:52:48.896Z,521,5,0,0,iOS
242516,4721,2025-07-14T12:52:48.896Z,377,10,0,1,Android
242536,25496,2025-03-31T12:52:48.896Z,238,11,0,0,Web
242554,37919,2025-11-10T12:52:48.896Z,146,8,0,0,Web
242556,36520,2025-05-10T12:52:48.896Z,463,9,1,0,Web
242557,4302,2025-06-17T12:52:48.896Z,844,11,0,1,iOS
242558,42060,2025-11-12T12:52:48.896Z,965,11,0,1,Web
242563,14773,2026-02-02T12:52:48.896Z,848,8,1,0,Android
242569,12586,2025-04-23T12:52:48.896Z,541,11,0,0,Web
242573,20762,2025-05-07T12:52:48.896Z,359,2,0,0,Web
242575,18481,2025-06-15T12:52:48.896Z,198,7,0,0,Web
242582,24556,2026-01-24T12:52:48.896Z,1195,10,1,0,iOS
242599,29176,2025-11-10T12:52:48.896Z,40,9,1,0,Android
242621,43808,2025-11-24T12:52:48.896Z,889,6,1,0,iOS
242635,46471,2025-11-02T12:52:48.896Z,719,6,0,0,Android
242638,21473,2026-02-13T12:52:48.896Z,1144,3,0,0,Web
242647,25733,2025-09-29T12:52:48.896Z,88,8,0,0,iOS
242670,37372,2025-06-06T12:52:48.896Z,391,7,0,0,iOS
242677,33353,2025-08-05T12:52:48.896Z,147,6,1,0,Web
242682,42779,2025-03-05T12:52:48.896Z,689,6,0,1,Android
242692,2521,2026-02-18T12:52:48.896Z,304,3,0,0,Web
242697,10932,2025-06-23T12:52:48.896Z,913,4,0,0,iOS
242705,12715,2026-01-16T12:52:48.896Z,1130,4,0,0,Android
242706,31045,2026-01-01T12:52:48.896Z,786,7,0,0,iOS
242712,49449,2025-11-13T12:52:48.896Z,1015,8,1,0,Web
242717,25910,2025-08-28T12:52:48.896Z,444,9,0,0,iOS
242723,19009,2026-01-07T12:52:48.896Z,532,6,0,0,Android
242728,37796,2025-07-10T12:52:48.896Z,987,8,0,0,iOS
242729,18923,2026-02-27T12:52:48.896Z,1035,4,0,0,Android
242750,19120,2025-09-14T12:52:48.896Z,1155,2,1,1,Android
242755,13608,2025-07-11T12:52:48.896Z,1071,8,0,0,Web
242763,18140,2025-03-06T12:52:48.896Z,684,2,0,1,Web
242768,8805,2025-07-17T12:52:48.896Z,593,1,1,1,Android
242777,23467,2025-08-23T12:52:48.896Z,723,3,0,0,iOS
242779,19475,2025-03-02T12:52:48.896Z,689,9,0,0,iOS
242781,17088,2025-08-08T12:52:48.896Z,1004,4,0,0,iOS
242788,303,2025-05-03T12:52:48.896Z,529,11,0,1,iOS
242798,13925,2025-10-04T12:52:48.896Z,676,9,1,1,iOS
242799,22815,2025-05-13T12:52:48.896Z,52,9,0,0,Web
242801,40030,2025-12-18T12:52:48.896Z,328,2,1,0,Web
242806,35331,2025-11-10T12:52:48.896Z,1014,10,0,0,Android
242807,26544,2025-06-04T12:52:48.896Z,109,4,0,0,iOS
242829,31134,2025-08-30T12:52:48.896Z,1044,9,1,0,Android
242835,37266,2025-07-17T12:52:48.896Z,922,3,1,1,iOS
242836,6458,2026-01-15T12:52:48.896Z,754,2,1,1,Android
242841,34337,2025-03-25T12:52:48.896Z,817,1,1,0,Web
242847,357,2025-09-04T12:52:48.896Z,1180,11,0,0,iOS
242852,45734,2025-06-18T12:52:48.896Z,437,11,0,0,Web
242853,33063,2025-11-01T12:52:48.896Z,543,9,0,0,Android
242862,48161,2025-09-18T12:52:48.896Z,958,2,1,0,Web
242863,34132,2025-03-18T12:52:48.896Z,82,9,1,0,Android
242867,15614,2025-11-22T12:52:48.896Z,928,7,0,0,iOS
242869,31782,2025-04-10T12:52:48.896Z,133,6,1,0,Web
242876,40962,2026-01-04T12:52:48.896Z,293,2,0,0,Web
242879,44598,2025-07-28T12:52:48.896Z,362,5,1,1,Web
242891,8035,2025-07-06T12:52:48.896Z,326,8,0,0,Web
242894,23679,2026-01-03T12:52:48.896Z,965,9,0,0,iOS
242901,17264,2025-06-25T12:52:48.896Z,101,8,0,0,Android
242902,1789,2025-04-22T12:52:48.896Z,768,11,0,0,iOS
242911,45040,2025-10-09T12:52:48.896Z,742,1,0,0,iOS
242917,23179,2025-05-22T12:52:48.896Z,467,7,1,0,Android
242922,19377,2025-03-31T12:52:48.896Z,614,6,0,0,Web
242936,2819,2025-08-26T12:52:48.896Z,349,9,0,0,Android
242939,956,2025-09-23T12:52:48.896Z,581,10,0,0,Web
242965,880,2025-03-13T12:52:48.896Z,23,5,0,0,Web
242973,35056,2025-08-27T12:52:48.896Z,489,9,0,0,Web
242985,251,2025-04-15T12:52:48.896Z,459,3,0,0,iOS
242993,8514,2025-07-24T12:52:48.896Z,662,5,0,1,Android
242995,35239,2025-11-05T12:52:48.896Z,531,5,0,0,Web
242996,43741,2025-11-13T12:52:48.896Z,1088,3,0,0,iOS
242998,20287,2025-05-24T12:52:48.896Z,105,2,0,0,iOS
242999,23497,2025-10-19T12:52:48.896Z,695,8,0,1,Android
243000,18478,2025-05-05T12:52:48.896Z,82,11,1,0,Web
243019,10893,2025-04-20T12:52:48.896Z,312,2,0,0,Web
243023,30805,2025-04-13T12:52:48.896Z,793,9,0,0,Android
243024,6389,2025-08-26T12:52:48.896Z,185,8,1,0,Web
243047,35898,2025-12-06T12:52:48.896Z,1186,6,1,0,Web
243055,36254,2025-06-18T12:52:48.896Z,269,5,0,0,iOS
243063,44228,2025-10-28T12:52:48.896Z,1057,6,0,1,iOS
243066,19618,2025-07-30T12:52:48.896Z,413,11,0,0,iOS
243067,7748,2025-06-17T12:52:48.896Z,1119,5,0,0,Web
243075,30807,2026-02-06T12:52:48.896Z,429,10,0,0,Android
243077,32446,2025-11-19T12:52:48.896Z,1046,5,1,1,iOS
243078,44855,2026-01-21T12:52:48.896Z,1195,11,1,1,Android
243086,10508,2026-01-19T12:52:48.896Z,778,8,0,0,iOS
243094,38796,2025-07-15T12:52:48.896Z,228,3,0,0,iOS
243101,33719,2025-08-08T12:52:48.896Z,777,4,1,0,iOS
243109,12796,2026-02-02T12:52:48.896Z,939,9,0,0,iOS
243110,28968,2025-12-08T12:52:48.896Z,1076,6,0,0,Android
243114,32528,2026-01-31T12:52:48.896Z,931,7,1,0,iOS
243115,26600,2025-04-17T12:52:48.896Z,1197,2,1,0,iOS
243124,3161,2025-12-07T12:52:48.896Z,1141,4,0,0,Android
243137,1705,2025-06-23T12:52:48.896Z,483,3,1,1,Android
243138,33886,2025-08-31T12:52:48.896Z,1034,10,0,0,Android
243153,37409,2025-10-06T12:52:48.896Z,848,7,0,0,Android
243157,7592,2025-06-07T12:52:48.896Z,975,9,1,0,Android
243168,6355,2025-09-28T12:52:48.896Z,254,6,1,0,Web
243180,27224,2025-06-19T12:52:48.896Z,272,8,0,0,Web
243184,34087,2025-06-16T12:52:48.896Z,895,6,0,1,iOS
243188,45796,2025-09-08T12:52:48.896Z,555,3,0,0,Android
243193,41542,2026-01-30T12:52:48.896Z,132,6,0,1,iOS
243202,32097,2025-05-15T12:52:48.896Z,915,10,0,1,iOS
243211,12767,2025-06-26T12:52:48.896Z,773,11,1,1,Web
243212,4727,2025-04-30T12:52:48.896Z,699,2,0,0,Android
243220,3285,2025-07-24T12:52:48.896Z,497,10,1,0,Web
243231,38394,2026-01-23T12:52:48.896Z,298,5,0,0,Web
243236,9543,2025-12-26T12:52:48.896Z,95,6,1,0,iOS
243246,9944,2026-01-17T12:52:48.896Z,399,9,0,0,iOS
243267,5860,2025-10-06T12:52:48.896Z,21,6,0,0,iOS
243274,13314,2025-09-09T12:52:48.896Z,482,6,0,0,iOS
243285,49866,2025-07-05T12:52:48.896Z,186,1,1,0,iOS
243289,44633,2025-11-21T12:52:48.896Z,54,6,0,0,Web
243295,14934,2026-01-23T12:52:48.896Z,582,2,0,0,Android
243296,11418,2025-04-16T12:52:48.896Z,238,7,1,0,Android
243301,1592,2025-03-26T12:52:48.896Z,612,11,1,1,Web
243303,14234,2025-06-25T12:52:48.896Z,547,1,0,0,Web
243311,42386,2025-07-14T12:52:48.896Z,603,1,0,0,iOS
243327,21224,2025-06-12T12:52:48.896Z,252,9,0,0,iOS
243330,5224,2026-02-12T12:52:48.896Z,43,2,1,0,Android
243333,19354,2025-07-05T12:52:48.896Z,407,11,0,0,Web
243336,2019,2025-12-31T12:52:48.896Z,821,3,0,0,iOS
243346,32509,2025-08-29T12:52:48.896Z,654,5,0,0,iOS
243356,4309,2025-03-14T12:52:48.896Z,201,1,0,0,iOS
243365,31727,2025-03-16T12:52:48.896Z,1137,2,0,1,Web
